image_path,label,calories,proteins,fat,carbohydrate
images/https://cdns.klimg.com/merdeka.com/i/w/news/2021/03/02/1280218/content_images/670x335/20210302115027-1-putri-malu-001-andre-kurniawan.jpg,Putri malu segar,76.0,3.6,0.3,14.6
images/https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/09/16/2138675327.jpg,Putri selat,163.0,2.2,6.5,23.8
images/https://awsimages.detik.net.id/community/media/visual/2022/05/12/resep-putu-mayang-betawi_43.jpeg?w=1200,Putu Mayang ,200.0,1.0,2.4,43.8
images/https://image-cdn.medkomtek.com/UTbN3ow8_SyXb7gEP0usBxi_2bU=/640x640/smart/klikdokter-media-buckets/medias/2327323/original/051193900_1637037632-Manfaat_Konsumsi_Millet_Finger_atau_Ragi_untuk_Ibu_Hamil.jpg,Ragi,136.0,43.0,2.4,3.0
images/https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Portunus_sanguinolentus.jpg/1200px-Portunus_sanguinolentus.jpg,Rajungan segar,76.0,12.1,2.0,2.4
images/https://www.homegrown.in/upload/product/big1193470275.jpg,Rambutan,69.0,0.9,0.1,18.1
images/https://lzd-img-global.slatic.net/3rd/q/aHR0cHM6Ly9lY3M3LnRva29wZWRpYS5uZXQvaW1nL2NhY2hlLzcwMC9wcm9kdWN0LTEvMjAxOS84LzE0LzQ2NjQ4NDAvNDY2NDg0MF9lZDU0NThmOS02ODU2LTRkMjAtYWQzMC00ZWJjMjBkODMzZWIuanBn_720x720q80.png_.webp,Rambutan Aceh,11.0,0.0,0.0,2.7
images/https://images.tokopedia.net/img/cache/700/product-1/2019/11/17/80554416/80554416_20e30e21-1b24-4335-bca5-4a1383855b2c_624_465.jpg,Rambutan binjai segar,76.0,0.5,0.2,18.0
images/https://cf.shopee.co.id/file/9dc60c5410cf225b15e15b260ebb9fdc,Rambutan sinyonya,4.0,0.0,0.0,0.9
images/https://1.bp.blogspot.com/-0ER95zwTjoo/YOHlYJOtQCI/AAAAAAAAgJ0/d2OeMsWXfuAm2YimGXpKX5OVJqYEqoXpwCLcBGAsYHQ/s1352/209813966_330785408583521_6848659010339177574_n.jpg,Rarawuan ,295.0,7.3,8.5,47.5
images/https://warisanbudaya.kemdikbud.go.id/dashboard/media/photos/1613027332-tetap-5.jpg,Rasbi (Beras Ubi),394.0,2.2,8.8,76.6
images/https://warisanbudaya.kemdikbud.go.id/dashboard/media/photos/1613027332-tetap-5.jpg,Rasi (Beras Singkong),350.0,0.9,0.4,85.7
images/https://www.masakapahariini.com/wp-content/uploads/2018/04/resep-rawon-daging-500x300.jpg,Rawon masakan,60.0,5.4,2.5,4.0
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/15/971bdefe-2f12-4fe0-bac8-46821b86f6c0.jpg,Rebon (udang kecil segar),81.0,16.2,1.2,0.7
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/13/d25ccc26-81c6-414e-9210-b7b5a5903789.jpg,Rebon kering,299.0,29.4,3.6,3.2
images/https://agrozine.id/wp-content/uploads/2022/07/Udang-Rebon.jpg,Rebon udang kecil segar,81.0,16.2,1.2,0.7
images/https://cdn1-production-images-kly.akamaized.net/VdkaPQZ7BOhsrzOWdXKVwhjeaYY=/1200x900/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/1740001/original/057180700_1508071681-Sederet-Manfaat-Rebung-untuk-Kesehatan.jpg,Rebung,27.0,0.6,0.3,5.2
images/https://drive.google.com/file/d/1LZOGoU3M3XcPbU5_HaAZ26ybCTbiTXpT/view?usp=sharing,Rebung laut mentah,320.0,7.2,4.2,63.3
images/https://img-global.cpcdn.com/recipes/48ce62ec9bac2146/1200x630cq70/photo.jpg,Rempeyek kacang tolo,451.0,11.2,20.2,59.7
images/https://img-global.cpcdn.com/recipes/a6f9e4ebc75b128d/680x482cq70/rempeyek-kacang-tanah-foto-resep-utama.jpg,Rempeyek kacang uci,497.0,17.0,27.6,50.8
images/https://asset.kompas.com/crops/HDe5rLDP0dEOLb6MC_UPvRTwFg8=/0x141:500x474/750x500/data/photo/2021/05/11/609a08809259f.jpg,Rendang sapi masakan,193.0,22.6,7.9,7.8
images/https://cdn.idntimes.com/content-images/community/2019/05/rengginang-manis-768x509-a83023517a0077a930f4f7d1c113f41d.jpg,Renggi goreng,471.0,4.7,21.8,64.1
images/https://m.andrafarm.com/_andra_farm/gambar_kelompok/a158-4.jpg,Rimbang segar,75.0,1.6,0.6,15.8
images/https://rasabunda.com/wp-content/uploads/2021/08/Risoles-Ragout.jpg,Risoles ,335.0,5.3,3.5,70.5
images/https://img-global.cpcdn.com/recipes/cee92d5a548ee3d5/680x482cq70/kue-bohongroti-goreng-empuk-dan-menul-foto-resep-utama.jpg,Roti boong,341.0,5.5,16.2,43.3
images/https://cdn0-production-images-kly.akamaized.net/TR6XRCpau_4ik-E3GDzTng6DDnU=/0x300:4496x2834/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3573373/original/099205200_1631765412-shutterstock_1786072643.jpg,Roti Gambang ,350.0,7.5,2.0,75.5
images/https://www.yesdok.com/visual/slideshow/slices-bread-white-background-article-1625550183.jpg?w=1200,Roti Putih,248.0,8.0,1.2,50.0
images/https://asset.kompas.com/crops/LQ98lafgoMzcrz1TSTfIdGjBw2A=/0x0:1000x667/1200x800/data/photo/2020/08/24/5f4349a0dd479.jpg,Roti warna sawo matang,249.0,7.9,1.5,49.7
images/https://lingkar.news/wp-content/uploads/2023/03/Resep-Rujak-Cingur-Makanan-Tradisional-Khas-Surabaya.jpg,Rujak cingur,153.0,11.3,8.4,8.0
images/https://cdn.infobrand.id/images/img/posts/2019/07/11/pemerintah-sebut-rumput-laut-potensial-jadi-lumbung-rupiah.jpg,Rumput laut,41.0,1.4,0.3,8.1
images/https://images.tokopedia.net/img/cache/250-square/VqbcmM/2022/5/21/4b8937f9-6431-46ec-9d95-d633aa52371f.jpg,Rusa daging dendeng mentah,536.0,40.5,41.5,0.0
images/https://indonesiakaya.com/wp-content/uploads/2020/10/1__Sambal_rusip_merupakan_sambal_khas_masyarakat_Bangka_yang_terbuat_dari_ikan_teri_edit.jpg,Rusip,110.0,11.5,2.0,11.7
images/https://akcdn.detik.net.id/customthumb/2014/08/13/297/daginganjingtorajadalam.jpg?w=700&q=90,RW anjing masakan,198.0,24.6,10.7,0.9
images/https://id-live-01.slatic.net/p/cce66ff1a785cd7308e286e0e821fbdc.jpg,Saga biji tanpa kulit,449.0,30.6,25.5,31.9
images/https://akcdn.detik.net.id/community/media/visual/2019/05/23/5d8019b4-a99b-4aea-a6e1-96be21f8e194_43.jpeg?w=250&q=,Sagu Ambon ,338.0,0.6,0.3,83.1
images/https://img-global.cpcdn.com/recipes/66e50eace9b95af6/1200x630cq70/photo.jpg,Sagu aren kering,355.0,0.6,1.1,85.6
images/https://images.tokopedia.net/img/cache/700/VqbcmM/2020/10/22/d501ae3a-e756-4b85-b5bc-a3c84b245ba3.jpg,Sagu aren segar,231.0,0.6,0.2,56.6
images/https://awsimages.detik.net.id/community/media/visual/2021/06/25/sagu-porno_43.jpeg?w=650&q=80,Sagu forno,291.0,0.5,4.0,63.4
images/https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbsLHiihaXfZjagnPqP8L6DS6A5W_nZ9HKXiY1vuybeGq-i8-9VVYLUs-3VivtsQE7ZQc&usqp=CAU,Sagu kasbi segar,230.0,0.6,0.2,56.5
images/https://images.tokopedia.net/img/cache/700/VqbcmM/2021/3/5/d8ba35a9-c0a0-4194-9bf0-ec93071792cc.jpg,Sagu Lemak (Kue Sagon),452.0,2.8,14.8,76.8
images/https://cdn2.tstatic.net/tribunnewswiki/foto/bank/images/sagu-lempengan.jpg,Sagu lempeng,347.0,0.9,0.3,85.2
images/https://img-global.cpcdn.com/recipes/52dbe680ea623036/1200x630cq70/photo.jpg,Sagu Rendang,364.0,0.1,0.2,90.5
images/https://cf.shopee.co.id/file/7fac4b96fb9f443f661cba672244588d,Sagu singkong kering,362.0,0.5,0.3,86.9
images/https://img-global.cpcdn.com/recipes/9051c1a3e2650c22/680x482cq70/kue-kering-sagu-keju-simple-dan-enak-foto-resep-utama.jpg,Sagu sinole,354.0,0.8,8.3,68.9
images/https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//103/MTA-57912637/no-brand_salak-bali-gula-pasir-asli-manis-segar-1-kg_full01.jpg,Salak bali segar,57.0,0.5,0.1,13.6
images/https://s4.bukalapak.com/img/9684256368/large/data.png,Salak medan segar,55.0,0.4,0.2,12.8
images/https://images.tokopedia.net/img/cache/500-square/product-1/2019/12/15/4224508/4224508_f3dc890d-8d6d-4f5d-a6fe-cc43fe6e8567_1064_1064.jpg,Salak pondoh segar,87.0,0.8,0.4,20.1
images/https://t-2.tstatic.net/priangan/foto/bank/images/Ilustrasi-sale-pisang-dari-Trenggalek.jpg,Sale pisang siam,281.0,2.4,0.7,66.1
images/https://res.cloudinary.com/dk0z4ums3/image/upload/v1604041366/attached_image/tak-berbahaya-kenali-manfaat-santan-lebih-dekat.jpg,Santan (dengan air),122.0,2.0,10.0,7.6
images/https://www.rumahmesin.com/wp-content/uploads/2016/11/ngalor-ngidul-menyoal-santan-kelapa-1024x538.jpg,Santan (kelapa saja),324.0,4.2,34.3,55.6
images/https://asset.kompas.com/crops/eNIewogp_GV7CahqIvslrYZh4XY=/0x39:1000x706/750x500/data/photo/2020/04/29/5ea93a05011e9.jpg,Santan murni,324.0,4.2,34.3,5.6
images/https://static.sehatq.com/content/review/image/1644897313.png,Saos Tomat,98.0,2.0,0.4,24.5
images/https://cdn0-production-images-kly.akamaized.net/fqIGhZT1Z1Zu36S_0_xZCoJSI5A=/1200x900/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/3980335/original/086906600_1648695608-Abon_Sapi_Premium.jpg,Sapi abon,212.0,18.0,10.6,59.3
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/10/5802bb88-dd3a-42b8-9d4e-f03f46fcf8a3.jpg,Sapi babat segar,108.0,17.6,4.2,0.0
images/https://asset.kompas.com/crops/FMBgpWLQutfbdsgz0ZytI8a9JKo=/0x542:1080x1262/750x500/data/photo/2022/03/22/6239b98488b17.jpg,Sapi daging asap,182.0,32.0,6.0,0.0
images/https://cdns.diadona.id/diadona.id/resized/640x320/news/2020/04/27/9731/664xauto-cara-membuat-dendeng-sapi-yang-dijemur-kering-basah-kelapa-balado-dan-manis-200427a.jpg,Sapi daging dendeng mentah,301.0,55.0,9.0,0.0
images/https://cdn1-production-images-kly.akamaized.net/lA6qLu1irMjT2OPAYtqnW-nvIfQ=/640x360/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/3133148/original/027517900_1589942784-Raw_Fresh_Meat_With_Rosemary.jpg,Sapi daging gemuk segar,273.0,17.5,22.0,0.0
images/https://s4.bukalapak.com/attachment/418432/pengertian_kornet_main_image.jpg,Sapi daging kornet,289.0,16.0,25.0,0.0
images/https://cdn1-production-images-kly.akamaized.net/lA6qLu1irMjT2OPAYtqnW-nvIfQ=/640x360/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/3133148/original/027517900_1589942784-Raw_Fresh_Meat_With_Rosemary.jpg,Sapi daging kurus segar,174.0,19.6,10.0,0.0
images/https://images.tokopedia.net/img/cache/700/VqbcmM/2020/10/10/3e7ebf5d-cc63-4354-ac94-e96ce7057653.png,Sapi daging lemak sedang segar,201.0,18.8,14.0,0.0
images/https://images.tokopedia.net/img/cache/700/product-1/2020/7/3/1982472/1982472_d7e37ee9-0836-4eb7-9d26-fe0b1f602bd3_300_300,Sapi daging sosis (Worst),448.0,14.5,42.3,2.3
images/https://asset-a.grid.id/crop/0x0:0x0/x/photo/2022/05/12/manfaat-jeroan-sapijpg-20220512025232.jpg,Sapi daleman segar,183.0,12.0,14.4,1.4
images/https://cdns.diadona.id/diadona.id/resized/640x320/news/2020/09/29/23311/664xauto-banyak-digemari-kuliner-asal-indonesia-ini-ternyata-terbuat-dari-darah-hewan-200929c.jpg,Sapi dideh/darah,98.0,21.9,1.1,0.0
images/https://i0.wp.com/herald.id/wp-content/uploads/2023/01/google.jpg?fit=521%2C405&ssl=1,Sapi ginjal segar,137.0,15.0,8.1,0.9
images/https://img.herstory.co.id/articles/archive_20220708/sosis-daging-sapi-20220708-145317.jpg,Sapi hati sosis (liverworst),274.0,16.0,22.0,3.0
images/https://asset.kompas.com/crops/T3UEAUZcyLPz2Kf7uAajNqm1DV0=/0x0:999x666/780x390/data/photo/2020/07/27/5f1e7ad5324dc.jpg,Sapi keleponan segar,84.0,10.5,4.6,0.2
images/https://images.tokopedia.net/img/cache/700/VqbcmM/2021/3/10/964e4fd5-7470-4799-a02f-1e8af6a83177.jpg,Sapi liver segar,132.0,19.7,3.2,6.0
images/https://asset.kompas.com/crops/Zb2CWR9vmVrUUr6v372o4SJ8gs0=/0x0:1000x667/750x500/data/photo/2021/07/18/60f3913f44be3.jpg,Sapi otak segar,123.0,10.4,8.6,0.8
images/https://img-global.cpcdn.com/recipes/e709be83be77515c/680x482cq70/dendeng-paru-kering-foto-resep-utama.jpg,Sapi paru dendeng mentah,360.0,57.3,6.0,19.2
images/https://awsimages.detik.net.id/community/media/visual/2022/07/14/resep-paru-goreng-ketumbar_43.jpeg?w=1200,Sapi paru goreng,268.0,23.9,12.7,14.5
images/https://images.tokopedia.net/img/cache/700/product-1/2020/6/14/8589094/8589094_bca7552d-86d6-4c95-899c-4915c124c74f_480_480.jpg,Sapi usus segar,126.0,14.0,7.2,1.5
images/https://awsimages.detik.net.id/community/media/visual/2021/03/19/ini-alasan-mengapa-air-liur-burung-walet-bisa-seharga-mobil-baru-1_169.jpeg?w=700&q=90,Sarang Burung,281.0,37.5,0.3,32.1
images/https://linisehat.com/wp-content/uploads/2020/11/sarden-kaleng2.jpg,Sardines dalam kaleng,338.0,21.1,27.0,1.0
images/https://media.istockphoto.com/id/1164293425/id/foto/bubuk-susu-kedelai-dalam-piring-kayu-yang-ditempatkan-di-tumpukan-biji-kedelai.jpg?s=1024x1024&w=is&k=20&c=n1B9DzPrJKQql3O3YBHY7LseqinI8NCWyqaY9h-AKwc=,Sari Kedelai bubuk,344.0,30.0,20.0,43.0
"images/https://cdn.yummy.co.id/content-images/images/20200413/KrnfHZ9pmu6mOFKig8QN5LoC7ev3vhPG-31353836373531353434d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/format,webp",Sarimuka,166.0,2.3,2.8,32.9
images/https://asset.kompas.com/crops/4UfXhXtR7hK2atnUpqKRHGbhFuk=/3x0:700x465/750x500/data/photo/2021/02/16/602b2a91ca7f1.jpg,Sate Bandeng,283.0,12.1,16.8,20.9
images/https://img.qraved.co/v2/image/data/over-1530587392136-x.png,Sate Kulit ,110.0,15.5,0.5,11.5
images/https://booking-bali-villas.com/bali/wp-content/uploads/2014/10/Sate-Penyu-e1412911561808.jpg,Sate penyu masakan,179.0,22.5,3.5,13.3
images/https://cdn0-production-images-kly.akamaized.net/-ZH0E7VH_7Y_VdtKDmgokQ4DAAs=/0x0:5184x2922/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3652549/original/060993000_1638588819-shutterstock_1729690198.jpg,Sate pusut masakan,274.0,12.9,18.6,13.6
images/https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2022/03/17/92418359.jpeg,Sate Usus ,126.7,14.0,7.3,1.3
images/https://i0.wp.com/resepkoki.id/wp-content/uploads/2018/02/sawi-hijau.jpg?fit=700%2C465&ssl=1,Sawi,22.0,2.3,0.3,4.0
images/https://res.cloudinary.com/dk0z4ums3/image/upload/v1562321062/attached_image/simak-manfaat-sawi-putih-dan-cara-mengolahnya.jpg,Sawi putih / pecai segar,9.0,1.0,0.1,1.7
images/https://bosmayur.com/wp-content/uploads/2020/10/SAWI-HIJAU-TAIWAN.jpg,Sawi taiwan segar,30.0,1.9,0.5,4.4
images/https://distan.sukabumikota.go.id/wp-content/uploads/2016/01/IMG_20130731_171016-e1452758317382.jpg,Sawi tanah segar,19.0,1.3,0.2,2.9
images/https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2022/02/18/manfaat-makan-buah-sawojpg-20220218054230.jpg,Sawo,92.0,0.5,1.1,22.4
images/https://cdn-2.tstatic.net/kaltim/foto/bank/images/buah-sawo-duren.jpg,Sawo duren segar,64.0,1.0,3.1,8.0
images/https://cdn-2.tstatic.net/kaltim/foto/bank/images/sawo-kecik.jpg,Sawo kecik segar,111.0,0.9,2.3,21.6
images/https://www.kampustani.com/wp-content/uploads/2021/07/budidaya-sawo-manila.jpg,Sawo Manila segar,92.0,0.5,1.1,22.4
images/https://kbu-cdn.com/dk/wp-content/uploads/sayur-asem-betawi.jpg,Sayur asem,29.0,0.7,0.6,5.0
images/https://img.okezone.com/content/2016/08/11/298/1461224/resep-tumis-bunga-pepaya-anti-pahit-FVC55ioetB.jpg,Sayur bunga pepaya,49.0,1.7,0.3,9.8
images/https://image.akurat.co/images/uploads/images/akurat_20181220020604_MYQ3rr.jpg,Sayur garu,178.0,2.6,13.9,10.6
images/https://cdn2.tstatic.net/tribunnewswiki/foto/bank/images/Kohu-Kohu-1.jpg,Sayur kohu-kohu,133.0,7.3,6.6,11.2
images/https://asset-a.grid.id/crop/0x0:0x0/x/photo/2021/02/25/sayur-lebuijpg-20210225095814.jpg,Sayur lebui,64.0,2.1,0.6,12.5
images/https://img-global.cpcdn.com/recipes/a038616fb592cfd1/680x482cq70/sayur-lilinterubuk-santan-foto-resep-utama.jpg,Sayur lilin-terubuk,36.0,2.7,0.7,4.8
images/https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/2023/03/28/ndusuk-975786137.jpg,Sayur ndusuk,49.0,3.1,2.5,3.6
images/https://www.astronauts.id/blog/wp-content/uploads/2022/07/Resep-Sayur-Sop-Bening-Enak-dan-Gurih-Cocok-Saat-Tubuh-Kurang-Fit-1024x683.jpg,Sayur sop,27.0,1.3,2.0,1.0
images/https://cdn0-production-images-kly.akamaized.net/H6v-Vuj_s2NuBQ1JVdAtUOraaOI=/0x0:998x562/469x260/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3603077/original/021559400_1634270571-shutterstock_2045298773.jpg,Sayur umbut kelapa,67.0,5.2,2.9,5.1
images/https://img-global.cpcdn.com/recipes/02702f896cf4ff96/680x482cq70/umbut-rotan-foto-resep-utama.jpg,Sayur umbut rotan,57.0,5.4,2.6,3.1
images/https://www.batamfresh.com/wp-content/uploads/2015/12/Selada-Keriting.jpg,Selada,15.0,1.2,0.2,2.9
images/https://cdn0-production-images-kly.akamaized.net/B_tax3ztCLedJZHexDnJ4iL3jjE=/1x66:1000x629/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3467088/original/065324800_1622175744-shutterstock_1891465237.jpg,Selada Air,17.0,1.7,0.3,3.0
"images/https://cdn.yummy.co.id/content-images/images/20210709/49DvTl27doQU4KTcGvMeptYfrUCVyrTW-31363235383338343334d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/format,webp",Selada Air rebus,19.0,2.7,0.2,2.9
images/https://images.bisnis.com/posts/2021/11/08/1463244/seledri.jpg,Seledri,20.0,1.0,0.1,4.6
images/https://cdn.timesmedia.co.id/images/2018/10/03/Semangka-Merah.jpg,Semangka,28.0,0.5,0.2,6.9
images/https://assets.pikiran-rakyat.com/crop/0x135:1080x1215/x/photo/2020/11/25/1187166638.jpg,Semur Jengkol ,192.5,4.5,6.0,30.3
images/https://1.bp.blogspot.com/-IS-d4Bkv3xk/XVlKMrBMdgI/AAAAAAAAHJg/KjUu1TZsi_cV66oChd1oVYlKEvm-K-vvQCLcBGAs/s1600/20190802_164326.jpg,Sente,64.0,0.6,0.3,14.8
images/https://assets.pikiran-rakyat.com/crop/0x0:0x0/750x500/photo/2022/03/26/2627914496.png,Sente talas segar,353.0,0.7,0.2,84.7
images/https://img-global.cpcdn.com/recipes/5816c55413474302/1200x630cq70/photo.jpg,Sepi masakan,88.0,7.9,1.6,10.6
images/https://static.sehatq.com/content/review/image/1622196432.jpeg,Serbuk Coklat,298.0,8.0,23.8,48.9
images/https://cf.shopee.co.id/file/1a5298e33a33b350a144b846d16c2be3,Serimping talas kebumen,478.0,2.5,21.2,69.2
images/https://awsimages.detik.net.id/community/media/visual/2021/05/10/resep-sirup-cocopandan-1.jpeg?w=720,Setrup sirup,213.0,0.0,0.0,55.0
images/https://drive.google.com/file/d/1LZOGoU3M3XcPbU5_HaAZ26ybCTbiTXpT/view?usp=sharing,Shabu-shabu,88.0,3.2,8.0,0.8
images/https://cdn0-production-images-kly.akamaized.net/9A6K5z9xgb8RkvkFIp5RFFE5b_o=/0x185:4800x2890/469x260/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3911399/original/008984200_1642826892-shutterstock_2081704363.jpg,Sie reuboh masakan,474.0,11.2,42.5,11.7
"images/https://cdn.yummy.co.id/content-images/images/20210218/Nx9961dOuX853cCpRzqB4Vx1QrnG3P8A-31363133363139383438d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/resize,w_600,h_600,m_fixed,image/format,webp",Singkah (rotan muda),81.0,5.1,4.5,5.1
images/https://sweetrip.id/wp-content/uploads/2022/04/singkong.jpeg,Singkong Goreng ,285.0,1.0,18.0,28.0
images/https://asset.kompas.com/crops/5kSIoZRz5urTHMM1PdoIQ64E0zU=/0x0:996x664/750x500/data/photo/2021/08/21/61208628cd52c.jpg,Singkong kukus,146.0,1.2,0.3,34.7
images/https://image-cdn.medkomtek.com/KWOw6uO2QBAVuCumxbrxIkbIIek=/1200x675/smart/klikdokter-media-buckets/medias/2321509/original/051458700_1606124573-Awas-Kebanyakan-Makan-Tape-Singkong-Bikin-Keputihan-shutterstock_1790685980.jpg,Singkong tape,173.0,0.5,0.1,42.5
images/https://awsimages.detik.net.id/community/media/visual/2021/11/17/resep-siomay-ayan-jamur_43.jpeg?w=1200,Siomay ,95.3,4.4,2.2,14.4
images/https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2021/09/20/3327403627.jpeg,Sirsak,65.0,1.0,0.3,16.3
images/https://ik.trn.asia/uploads/2023/03/1679317359376.jpeg,Sirup,213.0,0.0,0.0,55.0
images/https://img-global.cpcdn.com/recipes/91727f982ad54daa/1200x630cq70/photo.jpg,Sop buntut masakan,71.0,7.5,3.6,2.2
images/https://img.okezone.com/content/2020/02/27/298/2175054/resep-sayur-sop-daging-masakan-rumahan-paling-populer-24WHr0ACJo.jpg,Sop daging sapi masakan,49.0,5.8,0.5,5.3
images/https://www.ruparupa.com/blog/wp-content/uploads/2021/06/Screen-Shot-2021-06-21-at-14.11.27.png,Sop kaki sapi masakan,68.0,9.0,1.9,3.7
images/https://asset.kompas.com/crops/4BopB2so0iCh5Dj_6QkB41md3B0=/3x0:700x465/750x500/data/photo/2021/01/15/6000de7b45e69.jpg,Sop kambing masakan,34.0,5.5,0.8,1.1
images/https://asset.kompas.com/crops/t9vL2Z6ZAjt7cnpl05cuYOfd2k4=/129x72:651x420/750x500/data/photo/2020/07/30/5f22636a0e7e0.jpg,Sop konro masakan,71.0,7.4,2.6,4.5
images/https://gallery-jateng.poskota.co.id/storage/Foto/2020/1608103380_1-org.png,Sop Kool,12.0,0.5,0.1,2.0
images/https://img-global.cpcdn.com/recipes/8adcb73d8f012620/680x482cq70/sop-kol-simple-foto-resep-utama.jpg,Sop Kool dan Wortel,15.0,0.6,0.1,3.1
images/https://resepkoki.id/wp-content/uploads/2018/03/Resep-Sop-Sodara.jpg,Sop saudara masakan,89.0,7.2,5.0,3.9
images/https://asset.kompas.com/crops/aq7SWhGNCO6UTombdviZuAchnCM=/3x0:700x465/750x500/data/photo/2021/04/21/607ff824cb839.jpg,Soto bandung masakan,42.0,3.9,1.7,2.8
images/https://www.masakapahariini.com/wp-content/uploads/2019/06/5.jpg,Soto banjar masakan,110.0,2.9,9.5,3.2
images/https://www.unileverfoodsolutions.co.id/dam/global-ufs/mcos/SEA/calcmenu/recipes/ID-recipes/soups/soto-betawi/main-header.jpg,Soto betawi masakan,135.0,2.5,8.8,11.5
images/https://img.kurio.network/mjtADdO0Q-nnAohGaTqVBvp8rMc=/1200x1200/filters:quality(80)/https://kurio-img.kurioapps.com/21/03/01/0bfa7a3d-28f6-440f-907b-def23ccb96d9.jpe,Soto dengan Daging,127.5,2.6,9.4,8.3
images/https://awsimages.detik.net.id/community/media/visual/2022/03/15/resep-soto-jeroan-sapi_43.jpeg?w=1200,Soto jeroan masakan,92.0,11.8,4.3,1.4
images/https://www.masakapahariini.com/wp-content/uploads/2020/02/soto-kudus-7.jpg,Soto kudus masakan,38.0,2.6,2.3,1.8
"images/https://cdn.yummy.co.id/content-images/images/20210311/FyZCyT9dfZQGp9zNZhL2iuoQn9pA7hpK-31363135343538363836d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/format,webp",Soto madura masakan,60.0,3.5,4.5,1.3
images/https://topwisata.info/wp-content/uploads/2020/11/resep2Bsoto2Bpadang2B252812529.jpg,Soto padang masakan,127.0,5.9,6.6,11.0
images/https://www.topwisata.info/wp-content/uploads/2021/12/Soto-Tauto-Pekalongan-1.jpg,Soto pekalongan masakan,94.0,3.0,6.8,5.1
images/https://i0.wp.com/bogor-today.com/wp-content/uploads/2022/09/87456.jpg,Soto pemalang masakan,75.0,3.6,5.2,3.5
images/https://www.piknikdong.com/wp-content/uploads/2021/04/Resep-Soto-Sokaraja.jpg,Soto sukaraja masakan,80.0,3.2,3.5,9.0
images/https://www.primarasa.co.id/images/images/Soto%20sulung%20artikel%281%29.jpg,Soto sulung masakan,86.0,2.3,8.5,0.0
images/https://resepkoki.id/wp-content/uploads/2019/11/Soto-Ayam-Bening.jpg,Soto tanpa Daging ,117.1,0.4,8.6,9.6
images/https://images.immediate.co.uk/production/volatile/sites/30/2022/09/Spicy-tomato-spaghetti-caf3053.jpg,Spaghetti,139.0,7.4,2.1,22.6
images/https://images.tokopedia.net/blog-tokopedia-com/uploads/2021/02/Manfaat-Buah-Srikaya-untuk-Kesehatan.jpg,Srikaya,101.0,1.7,0.6,35.2
images/https://www.masakapahariini.com/wp-content/uploads/2022/05/sukiyaki-praktis.jpg,Sukiyaki masakan,75.0,5.6,0.4,12.2
images/https://blog.titipku.com/wp-content/uploads/2019/08/27891195_273863213147902_7929265216242581504_n-300x300.jpg,Sukun muda segar,119.0,1.4,0.2,28.1
images/https://cf.shopee.co.id/file/f43b5d5a9dd930d9954b304579ed3865,Sukun tua segar,126.0,1.6,0.2,24.5
"images/https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_640/v1535275935/ctbvshsk4dqp293ivbec.jpg",Susu asam untuk bayi bubuk,418.0,19.0,9.0,65.5
images/https://asset.kompas.com/crops/JH48SvD1Mh2-p1G2lmViLdqVQ3c=/0x0:997x665/750x500/data/photo/2022/07/13/62ce704885550.jpg,Susu bubuk,513.0,24.6,30.0,36.2
images/https://cdn.hellosehat.com/2019/04/0301a50d-shutterstock_1082562986-e1616553170498.jpg?w=828&q=75,Susu Kambing,64.0,4.3,2.3,6.6
images/https://www.astronauts.id/blog/wp-content/uploads/2022/11/Ini-Keunggulan-Susu-Kedelai-Dibanding-Susu-Sapi-yang-Tidak-Banyak-Orang-Tahu-1200x900.jpg,Susu Kedelai,41.0,3.5,2.5,5.0
images/https://asset.kompas.com/crops/C220cRbRPu0EoI8SMHWr0HeFGuU=/0x0:750x500/750x500/data/photo/2022/06/03/6299dc0edf868.jpg,Susu Kental Manis,336.0,8.2,10.0,55.0
